poll_id,sample_size,population,end_date,state,Biden,Buttigieg,Cheney,Christie,Clinton,Cohen,Cotton,Cruz,Cuban,DeSantis,Haley,Harris,Hawley,Hogan,Kennedy,M. Obama,Manchin,Mapstead,McConaughey,Musk,Newsom,Noem,Oliver,P. Murphy,Pence,Phillips,Pompeo,Pritzker,R. Scott,Ramaswamy,Romney,Rubio,Sanders,Scott,Segal,Shapiro,Stein,Sununu,Swift,Trump,Trump Jr.,Warren,West,Whitmer,Yang,Youngkin
85546,808,lv,12/30/23,Arizona,35,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,41,,,,,,
85547,1147,lv,12/30/23,Florida,34,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,45,,,,,,
85548,953,lv,12/30/23,Georgia,34,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,42,,,,,,
85549,832,lv,12/30/23,Michigan,37,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,39,,,,,,
85550,1220,lv,12/30/23,North Carolina,33,,,,,,,,,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,37,,,,,,
85551,1069,lv,12/30/23,Pennsylvania,39,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,
85554,,rv,12/7/23,Pennsylvania,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46,,,,,,
85555,,rv,12/7/23,Nevada,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,,,,,,
85562,6367,rv,1/7/24,"",43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,,,,,,
85563,1294,rv,1/8/24,Nevada,42.05,,,,,,,,,,,,,,4.8,,,,,,,,,,,,,,,,,,,,,,1.1,,,44.6,,,1.3,,,
85564,1000,lv,1/7/24,New Hampshire,41.5,,,,,,,,,,,,,,8,,1.7,0.8,,,,,,,,,,,,,,,,,,,0.7,,,34.1,,,0.8,,,
85565,4000,rv,1/6/24,"",42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,,,,,,
85566,4000,rv,1/5/24,"",42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,,,,,,
85567,4000,rv,1/4/24,"",41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,,,,,,
85568,4000,rv,1/3/24,"",42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,,,,,,
85569,4000,rv,1/2/24,"",42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,,,,,,
85576,600,lv,1/6/24,Michigan,34,,8,,,,,,,,44,,,,,,,2,,,40,,,,,,,,,,,,,,,,6,,,44.5,,,,49,,
85578,1417,rv,1/9/24,"",43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,,,,,,
85584,1680,rv,1/8/24,Pennsylvania,45,,,,,,,,,,,,,,11,,,,,,,,,,,,,,,,,,,,,,4,,,42.5,,,2,,,
85585,3815,rv,1/9/24,"",37,,,,,,,,,,,,,,17,,,,,,,,,,,,,,,,,,,,,,,,,35.5,,,,,,
85585,4677,a,1/9/24,"",38.5,,,,,,,,,,,,,,18,,,,,,,,,,,,,,,,,,,,,,,,,39,,,,,,
85586,1247,rv,1/5/24,"",37,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,39,,,,,,
85587,2364,lv,1/4/24,"",38.5,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,43,,,,,,
85587,2573,rv,1/4/24,"",37.5,,,,,,,,,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,42.5,,,,,,
85591,968,lv,1/9/24,"",40,,,,,,,,,42,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,,,,,,
85595,614,rv,11/2/23,Maine,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,,,,,,
85596,307,rv,11/2/23,Maine CD-1,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,,,,,,
85597,307,rv,11/2/23,Maine CD-2,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,,,,,,
85602,800,rv,1/10/24,Michigan,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,,,,,,
85604,4470,lv,1/8/24,California,51.5,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,2,,,34,,,2,,,
85606,1012,lv,1/7/24,"",46.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.7,,,,,,
85608,1906,lv,1/12/24,"",47,,,,,,,,,51,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,,,,,,
85620,1007,rv,1/11/24,Georgia,36.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.7,,,,,,
85626,1472,rv,1/16/24,"",44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,,,,,,
85629,2000,lv,1/12/24,"",43.8,,,,,,,,,,,,,,10.2,,,,,,,,,,,,,,,,,,,,,,,,,44.05,,,,,,
85631,6606,rv,1/15/24,"",41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,,,,,,
85632,4000,rv,1/8/24,"",42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,,,,,,
85633,4000,rv,1/9/24,"",43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,,,,,,
85634,4000,rv,1/10/24,"",43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,,,,,,
85635,4000,rv,1/11/24,"",42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,,,,,,
85636,4000,rv,1/12/24,"",42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,,,,,,
85637,4000,rv,1/13/24,"",41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,,,,,,
85638,4000,rv,1/14/24,"",41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,,,,,,
85644,1045,rv,1/17/24,"",44,,,,,,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,2,,,47.5,,,2,,,
85645,1178,a,1/12/24,"",37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,,,,,,
85646,1315,rv,1/15/24,Texas,38.5,,,,,,,,,,,,,,4.6,,,,,,,,,,,,,,,,,,,,,,0.9,,,47.2,,,1,,,
85648,1087,rv,1/14/24,California,50.45,,,,,,,,,,,,,,5.9,,,,,,,,,,,,,,,,,,,,,,0.7,,,32.7,,,1.2,,,
85655,1157,rv,1/17/24,New Hampshire,47.75,,,,,,,,,42,47,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,43,,,,,,
85656,1205,lv,1/18/24,"",41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,,,,,,
85667,807,rv,1/17/24,New York,43.5,,,,,,,,,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,34.5,,,3,,,
85672,2346,rv,1/18/24,"",39.4,,,,,,,,,42,41,,,,19.5,,,,,,,,,,,,,,,,,,,,,,2,,,47,,,3,,,
85675,812,a,1/13/24,Virginia,41,,,,,,,,,39,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,
85676,1029,lv,1/18/24,"",40.3333333333333,,,,,,,,,,45,,,,11,,3,,,,,,,,,,,,,,,,,,,,2,,,44,,,2,,,
85678,6417,rv,1/21/24,"",40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,,,,,,
85679,4000,rv,1/20/24,"",41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,,,,,,
85680,4000,rv,1/19/24,"",42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,,,,,,
85681,4000,rv,1/18/24,"",42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,,,,,,
85682,4000,rv,1/17/24,"",42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,,,,,,
85683,4000,rv,1/16/24,"",41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,,,,,,
85689,1002,rv,1/22/24,"",42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47,,,,,,
85694,745,lv,1/21/24,Pennsylvania,46.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.3,,,,,,
85699,1497,rv,1/23/24,"",43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,,,,,,
85700,3034,rv,1/21/24,"",37,,,,,,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,45,,,,,,
85702,,rv,1/24/24,"",36,,,,,,,,,,,,,,8,,,,,,,,,,,2,,,,,,,,,,,,,,41,,,,,,
85702,1250,a,1/24/24,"",32,,,,,,,,,,,,,,8,,,,,,,,,,,2,,,,,,,,,,,,,,38,,,,,,
85726,4000,rv,1/28/24,"",42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,,,,,,
85727,4000,rv,1/27/24,"",41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,,,,,,
85728,4000,rv,1/26/24,"",42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,,,,,,
85729,4000,rv,1/25/24,"",42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,,,,,,
85730,4000,rv,1/24/24,"",42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,,,,,,
85731,4000,rv,1/23/24,"",40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,,,,,,
85732,4000,rv,1/22/24,"",40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,,,,,,
85733,800,a,12/18/23,Colorado,46.5,,,,,,,,,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,
85736,1145,lv,1/24/24,Texas,39.5,,,,,,,,,,43,39,,,,,,,,,,,,,,,,,,,,,,,,,3,,,50.5,,,,,,
85742,1260,rv,1/29/24,"",39.35,,,,,,,,,,25,,,,4.9,,,,,,,,,,,,,,,,,,,,,,0.8,,,42.7666666666667,,,0.8,,,
85751,801,rv,1/21/24,Utah,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,,,,,,
85761,1069,rv,1/29/24,"",41.6666666666667,,,,,,,,,,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.5,,,,,,
85762,1004,a,1/28/24,"",36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,,,,,,
85765,800,rv,1/21/24,Arizona,39.5,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,1,,,45,,,1,,,
85766,798,rv,1/21/24,Georgia,39,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,1,,,46.5,,,1,,,
85767,703,rv,1/21/24,Michigan,39.5,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,1,,,45,,,1,,,
85768,457,rv,1/21/24,Nevada,35.5,,,,,,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,2,,,45.5,,,1,,,
85769,706,rv,1/21/24,North Carolina,35.5,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,1,,,47,,,1,,,
85770,795,rv,1/21/24,Pennsylvania,42.5,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,1,,,45.5,,,1,,,
85771,697,rv,1/21/24,Wisconsin,39.5,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,2,,,46,,,0,,,
85772,1486,rv,1/30/24,"",43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,,,,,,
85779,1650,rv,1/29/24,"",41.75,,,,,,,,,,38,,,,17.5,,,,,,,,,,,,,,,,,,,,,,2,,,40.5,,,3,,,
85781,1217,rv,1/30/24,"",44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,,,,,,
85794,1844,rv,1/25/24,Ohio,35.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.8,,,,,,
85797,499,rv,1/28/24,Pennsylvania,42,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,2,,,37,,,,,,
85797,507,rv,1/28/24,Pennsylvania,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,,,,,,
85798,1594,lv,1/29/24,Minnesota,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,,,,,,
85801,1416,lv,1/29/24,California,53,,,,,,,,,,,,,,7,,,0,,,,,,,,,,,,,,,,,,,1,,,25,,,3,,,
85818,1092,lv,1/23/24,"",42.6666666666667,,,,,,,,,38,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47,,,,,,
85825,1830,rv,1/28/24,Missouri,31.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.4,,,,,,
85826,983,rv,1/30/24,"",42,,,,,,,,,,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,,,,,,
85827,1172,rv,1/30/24,Wisconsin,41,,,,,,,,,,28,,,,11.5,,,,,,,,,,,,,,,,,,,,,,2,,,44.5,,,1.5,,,
85828,1119,rv,1/30/24,Georgia,38.3333333333333,,,,,,,,,,29,,,,13,,,,,,,,,,,,,,,,,,,,,,1,,,48,,,3,,,
85829,1856,rv,1/28/24,Colorado,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,,,,,,
85830,1777,rv,1/28/24,South Dakota,26.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.3,,,,,,
85834,500,rv,2/1/24,Arizona,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,,,,,,
85835,1000,lv,1/31/24,"",38.5,,,,,,,,,,,42,,,9,,2,,,,,,,,,,,,,,,,,,,,2,,,45.3333333333333,,,2,,,
85837,847,rv,1/30/24,"",39,,,,,,,,,,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85837,850,rv,1/30/24,"",44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,,,,,,
85839,1000,rv,1/30/24,"",39,,,,,,,,,,45,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,47,,,,,,
85842,1064,a,1/30/24,"",39,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,43,,,,,,
85843,760,rv,1/31/24,North Carolina,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,,,,,,
85846,744,lv,1/28/24,"",41.5,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,38.8,,,0.8,,,
85846,837,rv,1/28/24,"",38.1,,,,,,,,,,,,,,10.4,,,,,,,,,,,,,,,,,,,,,,,,,37.6,,,1.3,,,
85846,1017,a,1/28/24,"",33.7,,,,,,,,,,,,,,9.8,,,,,,,,,,,,,,,,,,,,,,,,,36.3,,,1,,,
85859,1399,rv,2/6/24,"",43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,,,,,,
85861,1441,rv,2/1/24,"",47,,,,,,,,,,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47,,,,,,
85862,1000,rv,2/5/24,Massachusetts,45.4,,,,,,,,,,,,,,8.6,,,,,,,,,,,,,,,,,,,,,,,,,25.5,,,2.2,,,
85864,1266,rv,2/2/24,"",37.5,,,,,,,,,,,,,,8,,3,1,,,,,,,,,,,,,,,,,,,1,,,41.5,,,2,,,
85865,605,lv,2/3/24,Texas,33.5,,,,,,,,,,30,,,,10,,,,,,,,,,,,,,,,,,,,,,0.5,,,44,,,0.5,,,
85890,1048,lv,2/2/24,"",39,,,,,,,,,,11.3333333333333,,,,9.5,,,,,,,,,,,,,,,,,,,,,,,,,44.5,,,1,,,
85891,808,lv,1/31/24,Wisconsin,43.3333333333333,,,,,,,,,,57,,,,13,,,,,,,,,,,,,,,,,,,,,,4,,,45.5,,,2,,,
85891,930,rv,1/31/24,Wisconsin,42.3333333333333,,,,,,,,,,57,,,,16,,,,,,,,,,,,,,,,,,,,,,4,,,44.5,,,2,,,
85892,801,rv,1/28/24,Colorado,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,,,,,,
85895,6138,rv,2/6/24,"",40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,,,,,,
85896,4000,rv,2/5/24,"",41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,,,,,,
85897,4000,rv,2/4/24,"",41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,,,,,,
85898,4000,rv,2/3/24,"",41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,,,,,,
85899,4000,rv,2/2/24,"",42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,,,,,,
85900,4000,rv,2/1/24,"",41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,,,,,,
85901,4000,rv,1/31/24,"",41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,,,,,,
85902,4000,rv,1/30/24,"",41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,,,,,,
85903,4000,rv,1/29/24,"",42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,,,,,,
85907,600,lv,2/4/24,North Carolina,32,,,,,,,,,,,,,,16,,,,,,,,,,,,,,,,,,,,,,,,,39,,,,,,
85911,917,lv,2/3/24,"",40.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.5,,,,,,
85911,1180,rv,2/3/24,"",37.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.2,,,,,,
85913,869,rv,2/9/24,"",44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,,,,,,
85914,500,rv,2/8/24,Pennsylvania,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,
85918,1637,rv,2/7/24,"",41.65,,,,,,,,,,23,,,,7.23333333333333,41.6,,,,,,,,,,,,,,,,,,,,,,,,41.45,,,0.2,,,
85921,6164,rv,2/11/24,"",42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,,,,,,
85922,4000,rv,2/10/24,"",42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,,,,,,
85923,4000,rv,2/9/24,"",41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,,,,,,
85924,4000,rv,2/8/24,"",41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,,,,,,
85925,4000,rv,2/7/24,"",40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46,,,,,,
85930,1237,a,2/12/24,"",34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,,,,,,
85933,1018,rv,2/10/24,"",45.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.5,,,,,,
85936,643,lv,2/8/24,South Carolina,35.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.6,,,,,,
85936,679,rv,2/8/24,South Carolina,34.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.6,,,,,,
85938,1470,rv,2/13/24,"",44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,,,,,,
85939,1717,rv,2/10/24,South Carolina,32,,,,,,,,,,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,,,,,,
85940,815,rv,2/2/24,Maryland,49.3333333333333,,,,,,,,,,36,,,,18,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,
85960,1106,rv,2/12/24,Michigan,39.75,,,,,,,,,,34.5,,,,17,,,,,,,,,,,,,,,,,,,,,,3,,,44.5,,,2.5,,,
85961,1099,rv,2/12/24,North Carolina,39,,,,,,,,,,38.5,,,,13.5,,,,,,,,,,,,,,,,,,,,,,2,,,48,,,1.5,,,
85962,1000,rv,2/13/24,Maryland,50.6,,,,,,,,,,,,,,5.9,,,,,,,,,,,,,,,,,,,,,,1.4,,,31.7,,,1.2,,,
85964,807,lv,2/8/24,Texas,35,,,,,,,,,,,,,,6,,4,,,,,,,,,,,,,,,,,,,,,,,42,,,3,,,
85965,1501,lv,2/8/24,"",42.45,,,,,,,,,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,43.9,,,,,,
85966,1220,lv,2/10/24,"",41,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,42,,,,,,
85968,549,lv,2/15/24,Montana,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51,,,,,,
85969,1225,rv,2/14/24,"",41,,,,,,,,,,,42.7,,,6.7,,,,,,36,,,,,,,,,,,,,,,,1.3,,,44.4,,,1.4,32.8,,
85971,1207,rv,2/12/24,North Carolina,41.55,,,,,,,,,,31.9,,,,5.6,,,,,,,,,,,,,,,,,,,,,,0.35,,,46.5,,,1.4,,,
85973,789,lv,2/14/24,Washington,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,,,,,,
85994,1000,rv,2/11/24,South Carolina,30,,,,,,,,,,45.5,,,,14.5,,4,,,,,,,,,,,,,,,,,,,,3,,,51.5,,,,,,
86059,1015,lv,2/14/24,"",41,,,,,,,,,,,,,,8,,2,,,,,,,,,,,,,,,,,,,,2,,,45.5,,,2,,,
86060,600,lv,2/13/24,Iowa,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.2,,,,,,
86061,4009,rv,1/28/24,"",42,,,,,,,,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86061,4067,rv,1/28/24,"",38,,,,,,,,,,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86061,4988,a,1/28/24,"",37,,,,,,,,,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86061,5013,a,1/28/24,"",34,,,,,,,,,,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86061,8076,rv,1/28/24,"",40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,
86061,10192,a,1/28/24,"",35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,,,,,,
86065,1200,rv,2/12/24,Texas,39,,,,,,,,,,31,,,,6,,,,,,,,,,,,,,,,,,,,,,2,,,46.5,,,3,,,
86066,1197,rv,2/16/24,South Carolina,36.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.6,,,,,,
86067,1000,rv,2/16/24,Pennsylvania,39.85,,,,,,,,,,,39.5,,,7.6,,,,,,33.2,,,,,,,,,,,,,,,,0.9,,,46.05,,,1.6,,,
86068,1000,rv,2/18/24,California,52.1,,,,,,,,,,,,,,7.7,,,,,,,,,,,,,,,,,,,,,,0.8,,,31.65,,,1.3,,,
86069,806,rv,2/14/24,New York,45,,,,,,,,,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,34,,,6,,,
86126,868,lv,2/15/24,"",39,,,,,,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,45,,,,,,
86127,3024,rv,2/16/24,"",41,,,,,,,,,,,,,,15,,,,,,,,,,,,,,,,,,,,,,3,,,49,,,3,,,
86129,6321,rv,2/19/24,"",41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,,,,,,
86130,4000,rv,2/18/24,"",42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,,,,,,
86131,4000,rv,2/17/24,"",42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,,,,,,
86132,4000,rv,2/15/24,"",41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,,,,,,
86133,4000,rv,2/14/24,"",42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,,,,,,
86134,4000,rv,2/13/24,"",42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,,,,,,
86135,4000,rv,2/12/24,"",42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,,,,,,
86136,4000,rv,2/16/24,"",42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,,,,,,
86140,600,lv,2/18/24,Michigan,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,,,,,,
86141,1000,rv,2/16/24,North Carolina,40.2,,,,,,,,,,,40.7,,,4.9,,,,,,34,,,,,,,,,,,,,,,,0.9,,,47.9,,,1,,,
86143,1000,rv,2/16/24,Georgia,38.9,,,,,,,,,,,41.2,,,5.9,,,,,,32.2,,,,,,,,,,,,,,,,0.7,,,48.6,,,1.4,,,
86144,1055,rv,2/7/24,"",37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,,,,,,
86145,1360,rv,2/20/24,"",42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,,,,,,
86147,1421,rv,2/19/24,"",41.25,,,,,,,,,,36.5,,,,19.5,,,,,,,,,,,,,,,,,,,,,,3,,,41,,,4,,,
86148,628,lv,2/15/24,"",43,,,,,,,,,,59,,,,14,,,,,,,,,,,,,,,,,,,,,,1,,,47.5,,,1,,,
86148,787,rv,2/15/24,"",43.3333333333333,,,,,,,,,,58,,,,15,,,,,,,,,,,,,,,,,,,,,,2,,,46.5,,,3,,,
86161,1765,rv,2/4/24,"",42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,,,,,,
86162,1765,rv,12/23/23,"",41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,,,,,,
86163,1534,rv,2/8/24,"",36.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,,,,,,
86164,1000,rv,2/19/24,Nevada,37.25,,,,,,,,,,,38.9,,,6.2,,,,,,31.5,,,,,,,,,,,,,,,,1.2,,,46.725,,,1.1,,,
86165,1000,rv,2/19/24,Arizona,39.8,,,,,,,,,,,40.3,,,7.5,,,,,,34.4,,,,,,,,,,,,,,,,1.3,,,45.775,,,1.1,,,
86174,1075,lv,2/13/24,California,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,,,,
86176,3010,rv,2/23/24,"",44,,,,,,,,,,,,,,14,,,,,,,,,,,,,,,,,,,,,,2,,,47,,,3,,,
86178,2001,rv,2/4/24,"",42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,,,,,,
86180,1000,rv,2/22/24,"",38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,,,,,,
